# CUSTOM_ITEM_IDS — authoritative record of the custom item layer, PRE-Stage-5c state
#
# Harvested programmatically at Stage 5c from every source that creates or edits
# item definitions at cache build time: the item_config tomls (definitions/ankou_sets/
# comp capes/toa), every assets/types toml with [[item]] or [item] blocks, the
# NearRealityOriginsPacker packCustoms()/promoBundle() code-built items, and
# NearRealityCustomItemPacker's in-code edits. 1057 unique ids: 781 new custom
# defs, 60 vanilla-id overwrites, 216 vanilla edits.
#
# Stage 5c deletes most of this layer — this file is the tombstone index, not a
# live manifest. Kinds: NEW = custom def on a free id; OVERWRITE = full custom def
# written onto a real OSRS id; EDIT = inherit-only tweak of a vanilla id.
# Format: id<TAB>kind<TAB>group<TAB>name<TAB>source
#
# Offline_Scape custom item id manifest (stage 5c)
# id	kind	group	name	source
20539	VANILLA EDIT (inherit-only)	types/item: halos	Halos	cache/assets/types/item/halos.toml:2
20540	VANILLA EDIT (inherit-only)	types/item: halos	Halos	cache/assets/types/item/halos.toml:2
20541	VANILLA EDIT (inherit-only)	types/item: halos	Halos	cache/assets/types/item/halos.toml:2
20543	VANILLA EDIT (inherit-only)	types/item: reward_caskets	Elite reward casket	cache/assets/types/item/reward_caskets.toml:26
20544	VANILLA EDIT (inherit-only)	types/item: reward_caskets	Hard reward casket	cache/assets/types/item/reward_caskets.toml:20
20545	VANILLA EDIT (inherit-only)	types/item: reward_caskets	Medium reward casket	cache/assets/types/item/reward_caskets.toml:14
20546	VANILLA EDIT (inherit-only)	types/item: reward_caskets	Easy reward casket	cache/assets/types/item/reward_caskets.toml:8
20608	VANILLA EDIT (code)	code edits: chaos key	Chaos Key (active)	NearRealityCustomItemPacker.pack() (rename, clear note/placeholder)
20609	VANILLA EDIT (code)	code edits: chaos key	Chaos Key	NearRealityCustomItemPacker.pack() (cloned from 20608)
20759	VANILLA EDIT (inherit-only)	spell items	(inherits name from [3289, 4634, 20759, 20410])	cache/assets/types/spell_items.toml:11
20760	VANILLA EDIT (inherit-only)	types/item: max_capes	Ardougne max cape	cache/assets/types/item/max_capes.toml:38
20838	VANILLA EDIT (inherit-only)	types/item: pet_mystery_box	Pet mystery box rewards with destroy option	cache/assets/types/item/pet_mystery_box.toml:20
20840	VANILLA EDIT (inherit-only)	types/item: pet_mystery_box	Pet mystery box rewards with destroy option	cache/assets/types/item/pet_mystery_box.toml:20
20842	VANILLA EDIT (inherit-only)	types/item: pet_mystery_box	Pet mystery box rewards with destroy option	cache/assets/types/item/pet_mystery_box.toml:20
20844	VANILLA EDIT (inherit-only)	types/item: pet_mystery_box	Pet mystery box rewards with destroy option	cache/assets/types/item/pet_mystery_box.toml:20
21285	VANILLA EDIT (inherit-only)	types/item: max_capes	Infernal max cape	cache/assets/types/item/max_capes.toml:48
21316	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst broad bolts	cache/assets/types/item/amethyst_items.toml:2
21318	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst javelins	cache/assets/types/item/amethyst_items.toml:32
21320	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst javelins	cache/assets/types/item/amethyst_items.toml:32
21322	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst javelins	cache/assets/types/item/amethyst_items.toml:32
21324	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst javelins	cache/assets/types/item/amethyst_items.toml:32
21326	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst arrows	cache/assets/types/item/amethyst_items.toml:7
21326	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21332	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst arrows	cache/assets/types/item/amethyst_items.toml:7
21332	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21334	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst arrows	cache/assets/types/item/amethyst_items.toml:7
21334	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21336	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst arrows	cache/assets/types/item/amethyst_items.toml:7
21336	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21338	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst bolt tips	cache/assets/types/item/amethyst_items.toml:12
21347	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst	cache/assets/types/item/amethyst_items.toml:22
21347	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21348	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst	cache/assets/types/item/amethyst_items.toml:22
21350	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst arrowtips	cache/assets/types/item/amethyst_items.toml:17
21350	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21352	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst javelin heads	cache/assets/types/item/amethyst_items.toml:27
21352	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
21776	VANILLA EDIT (inherit-only)	types/item: max_capes	Imbued Sara max cape	cache/assets/types/item/max_capes.toml:55
21780	VANILLA EDIT (inherit-only)	types/item: max_capes	Imbued Zam max cape	cache/assets/types/item/max_capes.toml:62
21784	VANILLA EDIT (inherit-only)	types/item: max_capes	Imbued Guth max cape	cache/assets/types/item/max_capes.toml:69
21802	VANILLA EDIT (inherit-only)	types/item: tp_scrolls	Revenant cave teleport	cache/assets/types/item/tp_scrolls.toml:12
21816	VANILLA-ID OVERWRITE	charged-item placeholders	Charged Bracelet of Etherum	cache/assets/osnr/custom_items/item_config/definitions.toml:4126
21836	VANILLA EDIT (inherit-only)	spell items	(inherits name from [21836, 4652, 9131, 20420])	cache/assets/types/spell_items.toml:59
21859	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Items with destroy option	cache/assets/types/item/tradeable_items.toml:2
21898	VANILLA EDIT (inherit-only)	types/item: max_capes	Assembler max cape	cache/assets/types/item/max_capes.toml:76
22331	VANILLA EDIT (inherit-only)	types/item: starter_weaponry	Starter sword	cache/assets/types/item/starter_weaponry.toml:2
22333	VANILLA EDIT (inherit-only)	types/item: starter_weaponry	Starter bow	cache/assets/types/item/starter_weaponry.toml:15
22335	VANILLA EDIT (inherit-only)	types/item: starter_weaponry	Starter staff	cache/assets/types/item/starter_weaponry.toml:28
22610	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22613	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22616	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22619	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22622	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22625	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22628	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
22631	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Pvp weapons	cache/assets/types/item/tradeable_items.toml:19
23245	VANILLA EDIT (inherit-only)	types/item: reward_caskets	Beginner reward casket	cache/assets/types/item/reward_caskets.toml:2
23490	VANILLA EDIT (code)	code edits: makeTradeable	Larrans Key	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
24133	VANILLA EDIT (inherit-only)	types/item: max_capes	Infernal Max Cape (l)	cache/assets/types/item/max_capes.toml:84
24134	VANILLA EDIT (inherit-only)	types/item: max_capes	fire Max Cape (l)	cache/assets/types/item/max_capes.toml:91
24135	VANILLA EDIT (inherit-only)	types/item: max_capes	Assembler Max Cape (l)	cache/assets/types/item/max_capes.toml:98
24232	VANILLA EDIT (inherit-only)	types/item: max_capes	Imbued sara Max Cape (l)	cache/assets/types/item/max_capes.toml:106
24233	VANILLA EDIT (inherit-only)	types/item: max_capes	Imbued zammy Max Cape (l)	cache/assets/types/item/max_capes.toml:113
24234	VANILLA EDIT (inherit-only)	types/item: max_capes	Imbued guthix Max Cape (l)	cache/assets/types/item/max_capes.toml:120
24390	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Items without destroy option	cache/assets/types/item/tradeable_items.toml:14
25104	VANILLA-ID OVERWRITE	npc-file item edits	(inherits name from 25104)	cache/assets/types/npc/custom.toml:79
25282	VANILLA EDIT (code)	code edits: makeTradeable	Sled 25282	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
25486	VANILLA-ID OVERWRITE	charged-item placeholders	Charged Ursine Chainmace (u)	cache/assets/osnr/custom_items/item_config/definitions.toml:4139
25487	VANILLA-ID OVERWRITE	charged-item placeholders	Charged Ursine Chainmace	cache/assets/osnr/custom_items/item_config/definitions.toml:4152
25849	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst Darts	cache/assets/types/item/amethyst_items.toml:42
25849	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
25851	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst Darts	cache/assets/types/item/amethyst_items.toml:42
25851	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
25853	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst dart tip	cache/assets/types/item/amethyst_items.toml:37
25853	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
25855	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst Darts	cache/assets/types/item/amethyst_items.toml:42
25855	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
25857	VANILLA EDIT (inherit-only)	types/item: amethyst_items	Amethyst Darts	cache/assets/types/item/amethyst_items.toml:42
25857	VANILLA EDIT (inherit-only)	types/item: prices	Amethyst stuff	cache/assets/types/item/prices.toml:12
26255	NEW custom def (low-range slot reuse)	dragon hunter / pouches	Dragon Hunter Gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:3129
26256	VANILLA-ID OVERWRITE [placeholder]	dragon hunter / pouches	Dragon Hunter Gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:3148
26300	VANILLA-ID OVERWRITE	storage pouches	Dragonhide pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3159
26301	NEW custom def (low-range slot reuse) [placeholder]	storage pouches	Dragonhide pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3177
26302	VANILLA-ID OVERWRITE	storage pouches	Open dragonhide pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3186
26303	NEW custom def (low-range slot reuse) [placeholder]	storage pouches	Open dragonhide pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3204
26304	VANILLA-ID OVERWRITE	storage pouches	Bone pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3214
26305	NEW custom def (low-range slot reuse) [placeholder]	storage pouches	Bone pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3232
26306	VANILLA-ID OVERWRITE	storage pouches	Open Bone pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3241
26307	NEW custom def (low-range slot reuse) [placeholder]	storage pouches	Open Bone pouch	cache/assets/osnr/custom_items/item_config/definitions.toml:3259
26649	VANILLA EDIT (code)	code edits: makeTradeable	SKIS	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
26705	VANILLA EDIT (inherit-only)	types/item: tradeable_items	Items without destroy option	cache/assets/types/item/tradeable_items.toml:14
26706	VANILLA EDIT (inherit-only)	types/item: imbue_scroll	Actual scroll of imbuing	cache/assets/types/item/imbue_scroll.toml:8
27281	VANILLA EDIT (code)	code edits: misc	Divine rune pouch	NearRealityCustomItemPacker.pack() (inv op5 = "Extra Slot")
27358	VANILLA-ID OVERWRITE	charged-item placeholders	Charged Tome of fire	cache/assets/osnr/custom_items/item_config/definitions.toml:4165
30000	VANILLA-ID OVERWRITE	store items	Cute creature	cache/assets/types/store_items.toml:219
30001	NEW custom def (low-range slot reuse)	store items	Stray dog	cache/assets/types/store_items.toml:243
30002	VANILLA-ID OVERWRITE	store items	Evil creature	cache/assets/types/store_items.toml:267
30003	NEW custom def (low-range slot reuse)	pets	Jal-ImRek	cache/assets/types/pets.toml:2
30005	VANILLA-ID OVERWRITE	pets	Wyrmy	cache/assets/types/pets.toml:33
30006	NEW custom def (low-range slot reuse)	tournament	Tournament Rune Pouch	cache/assets/types/tournament.toml:2
30027	VANILLA-ID OVERWRITE [placeholder]	types/item: emote_scroll	null	cache/assets/types/item/emote_scroll.toml:10
30030	VANILLA-ID OVERWRITE	types/item: ice_gloves	Enhanced ice gloves	cache/assets/types/item/ice_gloves.toml:8
30031	VANILLA-ID OVERWRITE	types/item: pet_mystery_box	Pet mystery box	cache/assets/types/item/pet_mystery_box.toml:2
30032	VANILLA-ID OVERWRITE [placeholder]	types/item: pet_mystery_box	null	cache/assets/types/item/pet_mystery_box.toml:12
30051	VANILLA-ID OVERWRITE	types/item: bonds	$10 Donator Scroll	cache/assets/types/item/bonds.toml:23
30052	NEW custom def (low-range slot reuse) [placeholder]	types/item: bonds	null	cache/assets/types/item/bonds.toml:35
30060	VANILLA-ID OVERWRITE	types/item: bonds	$1 Bond	cache/assets/types/item/bonds.toml:2
30061	NEW custom def (low-range slot reuse) [placeholder]	types/item: bonds	null	cache/assets/types/item/bonds.toml:14
30210	NEW custom def (low-range slot reuse)	types/item: clue_progresser_item	Sherlock's notes	cache/assets/types/item/clue_progresser_item.toml:2
30211	NEW custom def (low-range slot reuse)	types/item: clue_progresser_item	null	cache/assets/types/item/clue_progresser_item.toml:29
30212	NEW custom def (low-range slot reuse)	types/item: clue_progresser_item	null	cache/assets/types/item/clue_progresser_item.toml:49
30213	NEW custom def (low-range slot reuse)	types/item: clue_progresser_item	null	cache/assets/types/item/clue_progresser_item.toml:69
30214	NEW custom def (low-range slot reuse)	types/item: clue_progresser_item	null	cache/assets/types/item/clue_progresser_item.toml:89
30215	NEW custom def (low-range slot reuse)	types/item: tome_of_experience	Tome of Experience	cache/assets/types/item/tome_of_experience.toml:2
30216	NEW custom def (low-range slot reuse) [placeholder]	types/item: tome_of_experience	(placeholder of 30215)	cache/assets/types/item/tome_of_experience.toml:12
30217	NEW custom def (low-range slot reuse) [placeholder]	types/item: clue_progresser_item	(placeholder of 30210)	cache/assets/types/item/clue_progresser_item.toml:109
30218	NEW custom def (low-range slot reuse) [placeholder]	types/item: scroll_boxes	(placeholder of 2803)	cache/assets/types/item/scroll_boxes.toml:25
30219	NEW custom def (low-range slot reuse) [placeholder]	types/item: scroll_boxes	(placeholder of 2805)	cache/assets/types/item/scroll_boxes.toml:55
30220	NEW custom def (low-range slot reuse) [placeholder]	types/item: scroll_boxes	(placeholder of 2807)	cache/assets/types/item/scroll_boxes.toml:85
30221	NEW custom def (low-range slot reuse) [placeholder]	types/item: scroll_boxes	(placeholder of 2809)	cache/assets/types/item/scroll_boxes.toml:115
30222	NEW custom def (low-range slot reuse) [placeholder]	types/item: scroll_boxes	(placeholder of 2811)	cache/assets/types/item/scroll_boxes.toml:145
30223	NEW custom def (low-range slot reuse) [placeholder]	types/item: scroll_boxes	(placeholder of 2813)	cache/assets/types/item/scroll_boxes.toml:175
30321	VANILLA-ID OVERWRITE	zombie helmet	Zombie helmet	cache/assets/osnr/custom_items/item_config/definitions.toml:2
30323	NEW custom def (low-range slot reuse) [placeholder]	zombie helmet	Zombie helmet	cache/assets/osnr/custom_items/item_config/definitions.toml:16
30324	VANILLA-ID OVERWRITE	zombie helmet	Broken zombie helmet	cache/assets/osnr/custom_items/item_config/definitions.toml:25
30326	NEW custom def (low-range slot reuse) [placeholder]	zombie helmet	Broken zombie helmet	cache/assets/osnr/custom_items/item_config/definitions.toml:38
30445	VANILLA EDIT (code)	code edits: makeTradeable	Echo Ahrims Hood	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
30447	VANILLA EDIT (code)	code edits: makeTradeable	Echo Ahrims Robetop	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
30449	VANILLA EDIT (code)	code edits: makeTradeable	Echo Ahrims Robeskirt	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
30500	VANILLA-ID OVERWRITE	frank (misc npc/item)	Frank	cache/assets/types/frank.toml:16
30568	VANILLA EDIT (code)	code edits: makeTradeable	Echo Ahrims Staff	NearRealityCustomItemPacker.pack() (makeTradeable (GE=true))
31300	NEW custom def	item packs	Ancient Shard Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3267
31301	NEW custom def	item packs	Cannonball Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3273
31302	NEW custom def	item packs	Saradomin Brew Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3279
31303	NEW custom def	item packs	Super Restore Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3285
31304	NEW custom def	item packs	Super Combat Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3291
31305	NEW custom def	item packs	Karambwan Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3297
31306	NEW custom def	item packs	Stamina Potion Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3303
31307	NEW custom def	item packs	Anglerfish Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3309
31308	NEW custom def	item packs	Sea Turtle Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3315
31309	NEW custom def	item packs	Battlemage Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3321
31310	NEW custom def	item packs	Bastion Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3327
31311	NEW custom def	item packs	Burnt Pages Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3333
31312	NEW custom def	item packs	Black Chinchompa Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3339
31313	NEW custom def	item packs	Dragon Bones Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3345
31314	NEW custom def	item packs	Granite Cannonball Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3351
31315	NEW custom def	item packs	Sherlock's Notes (x10) Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3357
31316	NEW custom def	item packs	Sherlock's Notes (x100) Pack	cache/assets/osnr/custom_items/item_config/definitions.toml:3363
31317	NEW custom def	scrolls	Slayer Task Reset Scroll	cache/assets/osnr/custom_items/item_config/definitions.toml:3369
31350	NEW custom def	ornament kits	Masori Pegasian Ornament Kit	cache/assets/osnr/custom_items/item_config/definitions.toml:3375
31351	NEW custom def	ornament kits	Ancestral Eternal Ornament Kit	cache/assets/osnr/custom_items/item_config/definitions.toml:3381
31352	NEW custom def	ornament kits	Torva Primordial Ornament Kit	cache/assets/osnr/custom_items/item_config/definitions.toml:3387
32004	NEW custom def	misc custom	Ancient book	cache/assets/osnr/custom_items/item_config/definitions.toml:48
32005	NEW custom def [noted]	misc custom	Ancient book	cache/assets/osnr/custom_items/item_config/definitions.toml:67
32006	NEW custom def	god soul crystals	Armadyl soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:90
32007	NEW custom def [noted]	god soul crystals	Armadyl soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:101
32010	NEW custom def	god soul crystals	Bandos soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:116
32011	NEW custom def [noted]	god soul crystals	Bandos soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:127
32014	NEW custom def	god soul crystals	Saradomin soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:142
32015	NEW custom def [noted]	god soul crystals	Saradomin soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:153
32018	NEW custom def	god soul crystals	Zamorak soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:168
32019	NEW custom def [noted]	god soul crystals	Zamorak soul crystal	cache/assets/osnr/custom_items/item_config/definitions.toml:179
32022	NEW custom def	misc custom	Dragon kite	cache/assets/osnr/custom_items/item_config/definitions.toml:194
32023	NEW custom def [noted]	misc custom	Dragon kite	cache/assets/osnr/custom_items/item_config/definitions.toml:214
32024	NEW custom def	misc custom	Ancient medallion	cache/assets/osnr/custom_items/item_config/definitions.toml:238
32025	NEW custom def [noted]	misc custom	Ancient medallion	cache/assets/osnr/custom_items/item_config/definitions.toml:257
32026	NEW custom def	imbued god capes	Imbued ancient cape	cache/assets/osnr/custom_items/item_config/definitions.toml:280
32027	NEW custom def [noted]	imbued god capes	Imbued ancient cape	cache/assets/osnr/custom_items/item_config/definitions.toml:293
32028	NEW custom def	imbued god capes	Imbued armadyl cape	cache/assets/osnr/custom_items/item_config/definitions.toml:311
32029	NEW custom def [noted]	imbued god capes	Imbued armadyl cape	cache/assets/osnr/custom_items/item_config/definitions.toml:324
32030	NEW custom def	imbued god capes	Imbued bandos cape	cache/assets/osnr/custom_items/item_config/definitions.toml:342
32031	NEW custom def [noted]	imbued god capes	Imbued bandos cape	cache/assets/osnr/custom_items/item_config/definitions.toml:355
32032	NEW custom def	imbued god capes	Imbued seren cape	cache/assets/osnr/custom_items/item_config/definitions.toml:373
32033	NEW custom def [noted]	imbued god capes	Imbued seren cape	cache/assets/osnr/custom_items/item_config/definitions.toml:386
32042	NEW custom def	misc custom	Polypore staff	cache/assets/osnr/custom_items/item_config/definitions.toml:404
32043	NEW custom def [noted]	misc custom	Polypore staff	cache/assets/osnr/custom_items/item_config/definitions.toml:423
32044	NEW custom def	crystal keys	Bronze key	cache/assets/osnr/custom_items/item_config/definitions.toml:446
32045	NEW custom def [noted]	crystal keys	Bronze key	cache/assets/osnr/custom_items/item_config/definitions.toml:463
32046	NEW custom def	crystal keys	Silver key	cache/assets/osnr/custom_items/item_config/definitions.toml:484
32047	NEW custom def [noted]	crystal keys	Silver key	cache/assets/osnr/custom_items/item_config/definitions.toml:501
32048	NEW custom def	crystal keys	Gold key	cache/assets/osnr/custom_items/item_config/definitions.toml:522
32049	NEW custom def [noted]	crystal keys	Gold key	cache/assets/osnr/custom_items/item_config/definitions.toml:539
32050	NEW custom def	crystal keys	Platinum key	cache/assets/osnr/custom_items/item_config/definitions.toml:560
32051	NEW custom def [noted]	crystal keys	Platinum key	cache/assets/osnr/custom_items/item_config/definitions.toml:577
32052	NEW custom def	crystal keys	Diamond key	cache/assets/osnr/custom_items/item_config/definitions.toml:598
32053	NEW custom def [noted]	crystal keys	Diamond key	cache/assets/osnr/custom_items/item_config/definitions.toml:615
32054	NEW custom def	home teleport tablets	N tablet	cache/assets/osnr/custom_items/item_config/definitions.toml:636
32055	NEW custom def [noted]	home teleport tablets	N tablet	cache/assets/osnr/custom_items/item_config/definitions.toml:647
32056	NEW custom def	home teleport tablets	Home teleport	cache/assets/osnr/custom_items/item_config/definitions.toml:663
32058	NEW custom def	capes	Death cape	cache/assets/osnr/custom_items/item_config/definitions.toml:684
32059	NEW custom def [noted]	capes	Death cape	cache/assets/osnr/custom_items/item_config/definitions.toml:703
32066	NEW custom def	holiday cosmetics	Pink partyhat	cache/assets/osnr/custom_items/item_config/definitions.toml:726
32068	NEW custom def	holiday cosmetics	Orange partyhat	cache/assets/osnr/custom_items/item_config/definitions.toml:739
32070	NEW custom def	donator pins	Donator pin ($10)	cache/assets/osnr/custom_items/item_config/definitions.toml:754
32071	NEW custom def	donator pins	Donator pin ($25)	cache/assets/osnr/custom_items/item_config/definitions.toml:765
32072	NEW custom def	donator pins	Donator pin ($50)	cache/assets/osnr/custom_items/item_config/definitions.toml:776
32073	NEW custom def	donator pins	Donator pin ($100)	cache/assets/osnr/custom_items/item_config/definitions.toml:787
32074	NEW custom def	slayer helms	Gauntlet slayer helm	cache/assets/osnr/custom_items/item_config/definitions.toml:800
32075	NEW custom def [noted]	slayer helms	Gauntlet slayer helm	cache/assets/osnr/custom_items/item_config/definitions.toml:812
32076	NEW custom def	slayer helms	Corrupted gauntlet slayer helm	cache/assets/osnr/custom_items/item_config/definitions.toml:829
32077	NEW custom def [noted]	slayer helms	Corrupted gauntlet slayer helm	cache/assets/osnr/custom_items/item_config/definitions.toml:841
32078	NEW custom def	holiday cosmetics	Near Reality party hat	cache/assets/osnr/custom_items/item_config/definitions.toml:858
32080	NEW custom def	mystery boxes	OSNR Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:876
32081	NEW custom def [noted]	mystery boxes	OSNR Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:893
32082	NEW custom def	misc custom	Star locator	cache/assets/osnr/custom_items/item_config/definitions.toml:908
32083	NEW custom def	npc-file item edits	Pet xamphur	cache/assets/types/npc/xamphur.toml:63
32085	NEW custom def [placeholder]	npc-file item edits	Pet xamphur	cache/assets/types/npc/xamphur.toml:84
32102	NEW custom def	ankou sets	Blue ankou socks	cache/assets/osnr/custom_items/item_config/definitions.toml:930
32104	NEW custom def	ankou sets	Blue ankou gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:943
32106	NEW custom def	ankou sets	Blue ankou's leggings	cache/assets/osnr/custom_items/item_config/definitions.toml:956
32108	NEW custom def	ankou sets	Blue ankou mask	cache/assets/osnr/custom_items/item_config/definitions.toml:969
32110	NEW custom def	ankou sets	Blue ankou top	cache/assets/osnr/custom_items/item_config/definitions.toml:982
32112	NEW custom def	ankou sets	Green ankou socks	cache/assets/osnr/custom_items/item_config/definitions.toml:995
32114	NEW custom def	ankou sets	Green ankou gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:1008
32116	NEW custom def	ankou sets	Green ankou's leggings	cache/assets/osnr/custom_items/item_config/definitions.toml:1021
32118	NEW custom def	ankou sets	Green ankou mask	cache/assets/osnr/custom_items/item_config/definitions.toml:1034
32120	NEW custom def	ankou sets	Green ankou top	cache/assets/osnr/custom_items/item_config/definitions.toml:1047
32122	NEW custom def	ankou sets	Gold ankou socks	cache/assets/osnr/custom_items/item_config/definitions.toml:1060
32124	NEW custom def	ankou sets	Gold ankou gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:1073
32126	NEW custom def	ankou sets	Gold ankou's leggings	cache/assets/osnr/custom_items/item_config/definitions.toml:1086
32128	NEW custom def	ankou sets	Gold ankou mask	cache/assets/osnr/custom_items/item_config/definitions.toml:1099
32130	NEW custom def	ankou sets	Gold ankou top	cache/assets/osnr/custom_items/item_config/definitions.toml:1112
32132	NEW custom def	ankou sets	White ankou socks	cache/assets/osnr/custom_items/item_config/definitions.toml:1125
32134	NEW custom def	ankou sets	White ankou gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:1138
32136	NEW custom def	ankou sets	White ankou's leggings	cache/assets/osnr/custom_items/item_config/definitions.toml:1151
32138	NEW custom def	ankou sets	White ankou mask	cache/assets/osnr/custom_items/item_config/definitions.toml:1164
32140	NEW custom def	ankou sets	White ankou top	cache/assets/osnr/custom_items/item_config/definitions.toml:1177
32142	NEW custom def	bandos (or) set	Bandos chestplate (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:1190
32143	NEW custom def [noted]	bandos (or) set	Bandos chestplate (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:1216
32144	NEW custom def	bandos (or) set	Bandos tassets (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:1230
32145	NEW custom def [noted]	bandos (or) set	Bandos tassets (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:1254
